사이트,상품이름,가격,상품URL,이미지URL,평판점수,평판숫자,종류
Coupang,커클랜드 고양이사료11.34kg 사료,33110,https://www.coupang.com/vp/products/4799731650?itemId=6160042400&vendorItemId=78390771895,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cf6e/3a0f3769d5d26254e4675fbd0c935555d0994ae60f87c944af589ec0cb66.png,5,-17,Cat
Coupang,"내추럴팩토리 전연령용 고양이 사료, 치킨 + 야채, 15kg",33900,https://www.coupang.com/vp/products/1694972011?itemId=3825542099&vendorItemId=72820185353,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/37af/629d095530d2263b67cdc2b078a78ef77d1fdce216cc3a7dd017723955a3.jpg,4.5,-607,Cat
Coupang,뉴트로 캣 키튼 1세 이하 닭고기와 현미 2.27kg,24500,https://www.coupang.com/vp/products/305259345?itemId=961617181&vendorItemId=5363523910,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f9bb/233300be2a44aa72162094de7f06c6b3911480107f98ba6b0bfe23425d9c.jpg,5,-30,Cat
Coupang,건식 고양이밥 퓨리나 고양이사료 키튼차우 6.35kg !Izus,48140,https://www.coupang.com/vp/products/4548780680?itemId=5517684777&vendorItemId=72817233368,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/fa52/2f3416f4b20588298ddbbd34de6911c8e5f84dc3c52999c19622dc2bf060.jpg,,,Cat
Coupang,"나우 프레쉬 어덜트 피쉬 레시피 고양이, 2kg, 칠면조",39000,https://www.coupang.com/vp/products/5464664290?itemId=8373676763&vendorItemId=75661395071,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/uziarzvt/819dc99914d14ec9823fe0061174ffb2.jpg,5,-13,Cat
Coupang,"내추럴발란스 인도어 울트라 닭고기 & 연어 포뮬라 전연령 캣 사료, 2.04kg, 1개",33000,https://www.coupang.com/vp/products/6010110?itemId=567096909&vendorItemId=78495243910,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/18d2/ce349d2f6ca2fe2f53b9de14116ed63493091697565c1ad2da89e739b1a6.jpg,4.5,-443,Cat
Coupang,로얄캐닌 로얄캐[고양이 처방식]하이포알러지 2.5kg,41900,https://www.coupang.com/vp/products/216834929?itemId=666935026&vendorItemId=70152742064,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-135,Cat
Coupang,퓨리나 키튼차우 6.35kg,54710,https://www.coupang.com/vp/products/2066737217?itemId=3511963046&vendorItemId=76546776634,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,,,Cat
Coupang,"캐츠랑 캣츠랑 키튼 어덜트 전연령 점보 8 16 20kg 대용량 고양이 길냥이사료, 캐츠랑 전연령 점보 20kg",42500,https://www.coupang.com/vp/products/5815672974?itemId=10021012689&vendorItemId=77303989080,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-6,Cat
Coupang,"ANF 유기농 6프리 캣 인도어 어덜트 6kg 식스프리 고양이사료 올하트, ANF_6Free_인도어 어덜트(6kg)",44200,https://www.coupang.com/vp/products/5429669057?itemId=8224836085&vendorItemId=75512877930,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-1,Cat
Coupang,"퓨어비타 홀리스틱 그레인프리 연어 고양이 사료, 3kg, 1개",33500,https://www.coupang.com/vp/products/548324?itemId=1920575&vendorItemId=72995957279,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-318,Cat
Coupang,"뉴트리나 리얼 오 플러스 키튼 고양이 사료, 1.8kg, 1개",18400,https://www.coupang.com/vp/products/199837681?itemId=579683128&vendorItemId=4518548936,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-151,Cat
Coupang,"로얄캐닌 CAT 아날러제닉 2kg 캣 피부질환 처방식 처방사료, 단품",40000,https://www.coupang.com/vp/products/262052449?itemId=820420528&vendorItemId=76317534782,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-15,Cat
Coupang,"내추럴발란스 고양이사료 인도어 닭고기&연어 캣 3kg, 닭",31000,https://www.coupang.com/vp/products/1221434606?itemId=2212365490&vendorItemId=73967168242,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-19,Cat
Coupang,"하림펫푸드 시니어용 더리얼 캣 그레인프리 크런치 연어 건식사료, 5.8kg, 생선",95000,https://www.coupang.com/vp/products/5595595593?itemId=8994074068&vendorItemId=76280559747,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-2,Cat
Coupang,로얄캐닌 캣 레날 스페셜 2kg 사료,38300,https://www.coupang.com/vp/products/118189849?itemId=352909784&vendorItemId=70255406293,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-142,Cat
Coupang,블랙우드 인도어 캣 (닭고기와 기장) 6.00kg,72000,https://www.coupang.com/vp/products/5257903684?itemId=7463264308&vendorItemId=74754163199,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-3,Cat
Coupang,[미토] 프리미엄고양이사료 치킨앤피쉬믹스 1kg 5개,35430,https://www.coupang.com/vp/products/5821701634?itemId=10048949862&vendorItemId=77331853300,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-1,Cat
Coupang,"내추럴발란스 울트라 인도어 그레인프리 6.8kg+모이스트루고양이파우치80g, 6.8kg, 고양이인도어",59000,https://www.coupang.com/vp/products/5237276779?itemId=7389971609&vendorItemId=74681054837,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-1,Cat
Coupang,"로얄캐닌 브리티시 숏헤어 어덜트 4kg 애묘사료, 1개",77800,https://www.coupang.com/vp/products/98119954?itemId=301140884&vendorItemId=78478576172,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-7,Cat
Coupang,"콩고 시니어 캣 살몬 앤 참치 연어 고양이 건식사료, 8kg, 생선",35000,https://www.coupang.com/vp/products/5065652044?itemId=6846681394&vendorItemId=74139290482,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-6,Cat
Coupang,로얄캐닌 독 세타이어티 6kg,98000,https://www.coupang.com/vp/products/1674628181?itemId=2853151494&vendorItemId=74803324853,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-7,Cat
Coupang,"사조 옵티원 캣 연어아마씨 건식사료, 2.4kg, 1개",37400,https://www.coupang.com/vp/products/90652247?itemId=282643910&vendorItemId=78454069468,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-362,Cat
Coupang,"사이언스다이어트 키튼 치킨 고양이 사료, 1.6kg, 1개",21750,https://www.coupang.com/vp/products/307934288?itemId=970944109&vendorItemId=5380429244,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-126,Cat
Coupang,"로얄캐닌 고양이사료 로얄캐닌 캣 피트 어덜트1.2kg 2.4kg(1.2kg2개) 3.6kg 4.8kg, 로얄캐닌 캣 피트4.8kg(1.2kg4개)",80000,https://www.coupang.com/vp/products/5869892360?itemId=10268092764&vendorItemId=77550493037,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4,-2,Cat
Coupang,애묘 사료 퓨리나 키튼차우 6.35kg,51500,https://www.coupang.com/vp/products/4606793391?itemId=5688562867&vendorItemId=74298918650,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,,,Cat
Coupang,퓨리나 키튼차우 6.35kg,57040,https://www.coupang.com/vp/products/4540427847?itemId=5494695040&vendorItemId=74077569971,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-1,Cat
Coupang,"네츄럴랩 케어2 유기농 기능성 건식사료 고양이 요로 앤 피부, 2.5kg, 생선",29500,https://www.coupang.com/vp/products/5696057897?itemId=9451151479&vendorItemId=76736026592,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-20,Cat
Coupang,"캣츠랑 길고양이사료 고양이사료 캐츠랑 중량별 모음, 15kg(5kgX3개)",38000,https://www.coupang.com/vp/products/5903166642?itemId=10414149563&vendorItemId=77696122443,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-1,Cat
Coupang,"보노네이처 고양이사료 1.5kg 3kg 7kg 그레인프리 유기농 가수분해 기능성 피부 알러지 & 요로건강 사료, 케어캣2연어 7kg",60000,https://www.coupang.com/vp/products/5573773602?itemId=8886245474&vendorItemId=75799795107,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-22,Cat
Coupang,"에이엔에프 유기농 오리귀리 고양이사료, 6kg, 1개",83700,https://www.coupang.com/vp/products/207668?itemId=396403&vendorItemId=78462706152,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-257,Cat
Coupang,"사이언스다이어트 어덜트 7+ 헤어볼 컨트롤 치킨 고양이 사료, 1.6kg, 1개",23810,https://www.coupang.com/vp/products/307934273?itemId=970944028&vendorItemId=5380428984,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-63,Cat
Coupang,오리젠 캣앤키튼 5.4kg,69800,https://www.coupang.com/vp/products/5637496523?itemId=9187395814&vendorItemId=76473213012,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,,,Cat
Coupang,"나비와야옹이 전연령 고양이사료 길고양이 길냥이 대용량, 곡물, 1개, 18kg",27800,https://www.coupang.com/vp/products/293227707?itemId=925970782&vendorItemId=5366872672,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-536,Cat
Coupang,아카나 그래 스랜드 캣 1.8kg,38120,https://www.coupang.com/vp/products/4714571134?itemId=5952926985&vendorItemId=76498002244,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/660d/5db11805013d0e6a6d6d6f6168b6670977b3c110709714ac00940b044204.jpg,5,-6,Cat
Coupang,"내추럴발란스 고양이사료 인도어 닭고기&연어 캣 3kg, 닭",31000,https://www.coupang.com/vp/products/1221434606?itemId=2212365490&vendorItemId=73967168242,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d640/5f1f104d8fc94cfaf74d4f6ecd861e78906de9721a12fef1e23970075163.png,4.5,-19,Cat
Coupang,레오나르도 고양이사료 시니어 2kg,38300,https://www.coupang.com/vp/products/5096051463?itemId=6936742957&vendorItemId=74229253489,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/54d0/5eedfcf3cb3d09b9b5fdbc5db7882b9b15dc6bf0dbacd80d89290440091d.jpg,,,Cat
Coupang,"퓨어비타 홀리스틱 그레인프리 연어 고양이 사료, 3kg, 1개",33500,https://www.coupang.com/vp/products/548324?itemId=1920575&vendorItemId=72995957279,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0843/cd21ad6b5ff0e05ec3fb6029d80af32bcd9c95ce3ee6334682d7c335d036.jpg,4.5,-318,Cat
Coupang,퓨리나 키튼차우 6.35kg,57040,https://www.coupang.com/vp/products/4540427847?itemId=5494695040&vendorItemId=74077569971,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4b14/590fabfff72ad26aba8e778908bdc7b62c44ed6d98cc088110dc64c337ac.jpg,5,-1,Cat
Coupang,"로얄캐닌 고양이 처방식 영피메일 1.5kg 사료, 1개",25000,https://www.coupang.com/vp/products/105476284?itemId=319676370&vendorItemId=78188663974,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b2be/3e6a05b2c4e5cbfe944fc7bf60d0aadd259da69852ca8a065d8ec9631735.jpg,5,-34,Cat
Coupang,캣츠러브 전연령 오리 닭고기 고양이 건식사료 15kg,26900,https://www.coupang.com/vp/products/5227679416?itemId=7350129084&vendorItemId=4644819586,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a7dc/fbb75c81df96de3ef2d9dae7d4a55712d4d961ffb6d8e26485ca61acf90e.jpg,4.5,-406,Cat
Coupang,로얄캐닌 고양이 키튼 스테럴라이즈드 2kg/어린고양이 10개월이하 중성화사료,29800,https://www.coupang.com/vp/products/5674498643?itemId=9353710245&vendorItemId=76639199002,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4a1c/c3f0460a142567a36a32d57528a331a3e0a48547ab0e6abf3cb9708d610e.jpg,5,-8,Cat
Coupang,"프로베스트 캣 그린 전연령 길고양이사료 용량별, 20kg",42000,https://www.coupang.com/vp/products/6048113906?itemId=11077662795&vendorItemId=78357104776,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,,,Cat
Coupang,"프로베스트 캣 전연령용 15kg 그린 대포장 고양이사료 P/S:91FA39 JH+16190EA : 고양이장난감 고양이집 고양이밥그릇 고양이간식 애견방석 강아지, jh ; 본상품선택",72860,https://www.coupang.com/vp/products/5875277382?itemId=10290411935&vendorItemId=77572754573,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,,,Cat
Coupang,로얄캐닌 캣 유리너리so 1.5kg 유리너so 고양이처방식사료,27900,https://www.coupang.com/vp/products/5320246579?itemId=7735958819&vendorItemId=78401120294,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-19,Cat
Coupang,"캣츠랑 길고양이사료 고양이사료 캐츠랑 중량별 모음, 15kg(5kgX3개)",38000,https://www.coupang.com/vp/products/5903166642?itemId=10414149563&vendorItemId=77696122443,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-1,Cat
Coupang,로얄캐닌 캣 헤파틱 2kg [최신품 한정판매 동물병원 정품],36990,https://www.coupang.com/vp/products/4863084000?itemId=6310366484&vendorItemId=73605847934,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-9,Cat
Coupang,"(캔+파우치 증정) 레오나르도 치석관리 고양이 사료 라이트 2kg 7.5kg, 라이트 2kg (캔+파우치 증정)",34400,https://www.coupang.com/vp/products/6025699359?itemId=10970531437&vendorItemId=73941031996,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-5,Cat
Coupang,네이처스버라이어티 생식본능 오리지날 오리캣 고양이 사료,80000,https://www.coupang.com/vp/products/5059103906?itemId=6828156116&vendorItemId=70861721716,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-22,Cat
Coupang,"트로벳 Renal＆Oxalate 고양이 사료 사료, 1.8kg, 1개",21050,https://www.coupang.com/vp/products/95450?itemId=186800&vendorItemId=3000106123,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-34,Cat
Coupang,로얄캐닌 피트 4kg,52000,https://www.coupang.com/vp/products/2324960562?itemId=4018126546&vendorItemId=76396287835,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-4,Cat
Coupang,"뉴트리언스 고양이 전연령용 서브제로 프레이져 밸리 건식사료, 닭, 2.27kg",29700,https://www.coupang.com/vp/products/4963646023?itemId=6578078916&vendorItemId=5578428857,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-6,Cat
Coupang,"내추럴발란스 인도어 울트라 닭고기 & 연어 포뮬라 성묘용 고양이사료(상세참조), 내발 캣울트라 인도어그레인프리 닭&연어6.8kg(S",67500,https://www.coupang.com/vp/products/5242121936?itemId=7409331101&vendorItemId=74700343452,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-3,Cat
Coupang,"서울사료 테비랑 플러스 고양이 사료 유산균, 5kg, 1개",13920,https://www.coupang.com/vp/products/207931089?itemId=616265950&vendorItemId=4616779508,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-269,Cat
Coupang,"하림펫푸드 시니어용 더리얼 캣 그레인프리 크런치 연어 건식사료, 5.8kg, 생선",95000,https://www.coupang.com/vp/products/5595595593?itemId=8994074068&vendorItemId=76280559747,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-2,Cat
Coupang,"하림펫푸드 키튼용 더리얼 캣 그레인프리 크런치 닭고기 건식사료, 5.8kg, 닭",188160,https://www.coupang.com/vp/products/5595595962?itemId=8994076782&vendorItemId=78492774335,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-4,Cat
Coupang,블랙우드 인도어 캣 (닭고기와 기장) 6.00kg,72000,https://www.coupang.com/vp/products/5257903684?itemId=7463264308&vendorItemId=74754163199,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-3,Cat
Coupang,"로얄캐닌 고양이 사료 1.2kg (400g 소포장 3개) 모음, 베이비캣 1.2kg (400g 3개)",20800,https://www.coupang.com/vp/products/5169828224?itemId=7131276134&vendorItemId=74423071209,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-13,Cat
Coupang,ANF 캣 식스프리 6free 네추럴 키튼 어덜트 웨이트케어 2kg 6kg 고양이사료,23890,https://www.coupang.com/vp/products/5038087294?itemId=6774043900&vendorItemId=78429838527,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-26,Cat
Coupang,드림캣 고양이사료 20kg 길냥이사료 추천 건식사료,37900,https://www.coupang.com/vp/products/1255626841?itemId=2255994048&vendorItemId=70253321054,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-17,Cat
Coupang,"콩고 시니어 캣 살몬 앤 참치 연어 고양이 건식사료, 8kg, 생선",35000,https://www.coupang.com/vp/products/5065652044?itemId=6846681394&vendorItemId=74139290482,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-6,Cat
Coupang,퓨리나 캣차우 인도어 6.8kg,34950,https://www.coupang.com/vp/products/1132871185?itemId=2101550672&vendorItemId=70252090506,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-46,Cat
Coupang,"그린벨고양이사료 장건강 사료토감소 반려묘사료, 2kg, 닭",27000,https://www.coupang.com/vp/products/5374588502?itemId=7964386738&vendorItemId=70356406773,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-57,Cat
Coupang,"뉴트로 내추럴초이스 캣 고양이 사료 2.27kg 2.95kg [츄르 증정], 1세이상 오리지널 닭고기와현미 2.27kg",26900,https://www.coupang.com/vp/products/2255301461?itemId=3859344813&vendorItemId=71844107459,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-15,Cat
Coupang,로얄캐닌 캣 가스트로인테스티널 화이버 리스폰스 2kg,42900,https://www.coupang.com/vp/products/4713488329?itemId=5949474407&vendorItemId=73452565125,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-16,Cat
Coupang,"웰츠 캣 고양이 사료 키튼 어덜트 올라이프 인도어 헤어볼 다이어트 오리 연어2.1kg 6kg, 2.1kg, (올라이프2.1kg)",29000,https://www.coupang.com/vp/products/2287277757?itemId=3931541800&vendorItemId=71655282733,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-9,Cat
Coupang,"뉴트로 캣 어덜트용 오리지널 건식사료, 닭, 2.27kg",22250,https://www.coupang.com/vp/products/1909269292?itemId=3241896737&vendorItemId=71229086444,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-87,Cat
Coupang,캣티즌 전연령 고양이사료 20kg 고양이 사료,34800,https://www.coupang.com/vp/products/2055273069?itemId=3494026598&vendorItemId=4548682168,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,,,Cat
Coupang,"트로벳 간 장기능개선 HLD 고양이 처방식사료, 1개, 3kg",33330,https://www.coupang.com/vp/products/821147?itemId=3230895&vendorItemId=3000106321,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4,-65,Cat
Coupang,"NEW 캐츠랑 전연령용 20kg (5kg 4개) 길냥이사료국민사료, 단품",46000,https://www.coupang.com/vp/products/5883738056?itemId=10326644371&vendorItemId=77608879935,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-1,Cat
Coupang,"로얄캐닌 중성화사료 키튼 스테럴라이즈드 4kg (2kg 2개) 고양이 사료, 키튼 스테럴라이즈드 2kg+2kg",70200,https://www.coupang.com/vp/products/4765486517?itemId=6073774063&vendorItemId=78485298078,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2dcc/b708ed51c166425e953a52eb8749573d4a43ebdf9cc005386306e440852f.jpg,5,-7,Cat
