사이트,상품이름,가격,상품URL,이미지URL,평판점수,평판숫자,종류
Coupang,"도그랑 골드2kg(리필)x4개 1박스 개사료 자견용사료 어린강아지, 단품",26900,https://www.coupang.com/vp/products/113681321?itemId=341272152&vendorItemId=75148565296,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/07/27/14/4/3e0be64f-d159-443a-9cb7-f4dce244006f.jpg,5.0,(10),Dog
Coupang,"도그랑 맘 앤 베이비 올리브 강아지사료, 1kg, 닭",12700,https://www.coupang.com/vp/products/5048956485?itemId=6807270567&vendorItemId=74099944772,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/02/22/13/1/29accba5-a1bc-4bcc-8145-736153232b33.jpg,5.0,(1),Dog
Coupang,"도그랑 시니어 양고기와 쌀 훼미리 건식사료, 2kg, 1개",6900,https://www.coupang.com/vp/products/38688208?itemId=142551727&vendorItemId=3309989143,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(306),Dog
Coupang,"도그랑 파워매직(큰알) 강아지사료 20kg, 파워매직 작은알갱이 20kg",37520,https://www.coupang.com/vp/products/2336737847?itemId=4046420817&vendorItemId=3853210288,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(18),Dog
Coupang,"도그매니아 소형견 성견용 애견사료, 5kg, 1개",9890,https://www.coupang.com/vp/products/10858?itemId=31415&vendorItemId=3000701192,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(580),Dog
Coupang,"도그온10kg+10kg 강아지 개사료 전연령 골든리트리버 닥스훈트 불독 허스키 달마시안 도베르만핀셔 세인트버나드 그레이트데인 개사료대용량, 도그온10kgx2개",36000,https://www.coupang.com/vp/products/5673580163?itemId=9349371249&vendorItemId=76634620453,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1ef7/00babd6da82be376ab41875225c93f2230edf26bfe9ded492606c18c79b1.jpg,5.0,(4),Dog
Coupang,"도그온10kg+10kg 강아지 개사료 전연령 골든리트리버 닥스훈트 불독 허스키 달마시안 도베르만핀셔 세인트버나드 그레이트데인 개사료대용량, 도그온10kgx2개",36000,https://www.coupang.com/vp/products/5673580163?itemId=9349371249&vendorItemId=76634620453,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(4),Dog
Coupang,"도그죤 진도견용 후레쉬리아 닭고기분말 반려견사료, 10kg, 1개",16340,https://www.coupang.com/vp/products/340132494?itemId=1083105853&vendorItemId=5586909504,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(4),Dog
Coupang,"도기밸런스 전연령 소형견 사료 3개입, 연어, 5kg",45600,https://www.coupang.com/vp/products/4798402685?itemId=7702593369&vendorItemId=74992843864,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(7),Dog
Coupang,"도기밸런스 전연령 소형견 사료 3개입, 오리, 5kg",108870,https://www.coupang.com/vp/products/4798402685?itemId=7702593380&vendorItemId=78492905285,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(7),Dog
Coupang,"도비 밸런스 전연령용 중소형견 애견사료, 곡물, 5kg, 1개",17250,https://www.coupang.com/vp/products/18511992?itemId=74415414&vendorItemId=3123166512,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(7636),Dog
Coupang,"동결건조 생육 개밥 비숑 골든 리트리버 래브라도 허스키 강아지 성견 일반 5barrel, 강아지용 곡물 프리 생고기 사료112개월 강아지",40900,https://www.coupang.com/vp/products/6071273370?itemId=11210303681&vendorItemId=78487847350,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"듀먼 강아지 전연령용 화식 버라이어티팩 사료 50g x 8종 세트 (냉동), 닭",24900,https://www.coupang.com/vp/products/5618150397?itemId=9099491530&vendorItemId=76385679309,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(13),Dog
Coupang,"듀먼 닭가슴살 앤 연어 빛나는피모 강아지 자연화식 7p (냉동), 닭, 100g",13300,https://www.coupang.com/vp/products/2342941479?itemId=4060169471&vendorItemId=72044268270,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(92),Dog
Coupang,"듀먼 한달의행복 화식 25+3팩 외 대용량/강아지사료 애견사료 습식사료, 상세설명 참조, 04_먹을때 행복 100g 4종 17+2팩_fm79",33510,https://www.coupang.com/vp/products/5418534822?itemId=8175186829&vendorItemId=75463327000,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2a8a/9883b1963ef80847faff77b02518b082e4c6bfafab3c94c8623cc09f984f.jpg,5.0,(1),Dog
Coupang,라무달리 전연령 강아지 금동사료 2kg+2kg=4kg,35550,https://www.coupang.com/vp/products/5819884506?itemId=10041005245&vendorItemId=77323922522,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5abf/aba8a930155f3d60a698f5d510ea13e2a5f2c0ab591b0696c2fe525343ae.png,5.0,(2),Dog
Coupang,"라무달리 전연령 강아지 금동사료 2p, 가수분해연어, 2kg",25630,https://www.coupang.com/vp/products/1550850903?itemId=2653676104&vendorItemId=70644437472&sourceType=srp_product_ads&clickEventId=f17bb593-6bb5-4923-96ac-48f6727370af&korePlacement=15&koreSubPlacement=9&clickEventId=f17bb593-6bb5-4923-96ac-48f6727370af&korePlacement=15&koreSubPlacement=9,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(3084),Dog
Coupang,"라무달리 전연령 강아지 금동사료 3p, 가수분해연어, 2kg",56240,https://www.coupang.com/vp/products/1950793143?itemId=7091944559&vendorItemId=76608096308,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(525),Dog
Coupang,"라무달리 전연령 강아지 금동사료, 가수분해연어, 2kg",13950,https://www.coupang.com/vp/products/1550850914?itemId=2653676112&vendorItemId=70644437486,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1021550008363905-8cf0b073-7080-42f8-aacc-e6a538788c35.jpg,4.5,(2355),Dog
Coupang,"라핑독 오븐베이크 그레인프리 강아지 사료 1.5kg 3종 - 영국에서 건너 온 건강한 사료, 오븐베이크 오리 1.5kg",32000,https://www.coupang.com/vp/products/6066654381?itemId=11181137974&vendorItemId=78459037431,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/53a8/61b96ed2ce7f2465646eb1cbb8aa0cdb167211d640e1966eb87f3f0aae39.jpg,평점 없음,평점 수 없음,Dog
Coupang,"라핑독 오븐베이크 그레인프리 강아지 사료 1.5kg 3종 - 영국에서 건너 온 건강한 사료, 오븐베이크 치킨 1.5kg",32000,https://www.coupang.com/vp/products/6066654381?itemId=11181137972&vendorItemId=78459037422,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/53a8/61b96ed2ce7f2465646eb1cbb8aa0cdb167211d640e1966eb87f3f0aae39.jpg,평점 없음,평점 수 없음,Dog
Coupang,"라핑독 오븐베이크 그레인프리 강아지 사료 1.5kg 3종 - 영국에서 건너 온 건강한 사료, 오븐베이크 화이트피쉬 1.5kg",32000,https://www.coupang.com/vp/products/6066654381?itemId=11181137973&vendorItemId=78459037426,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/53a8/61b96ed2ce7f2465646eb1cbb8aa0cdb167211d640e1966eb87f3f0aae39.jpg,평점 없음,평점 수 없음,Dog
Coupang,"라핑독 오븐베이크 그레인프리 강아지 사료, 오리, 1.5kg",28530,https://www.coupang.com/vp/products/4360989846?itemId=5128774838&vendorItemId=72438198143,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/11/19/12/9/924ed22e-5f5e-406c-9335-fa5118e9c53f.jpg,4.0,(19),Dog
Coupang,"라핑독 오븐베이크 그레인프리 강아지 사료, 오리, 1.5kg",28530,https://www.coupang.com/vp/products/4360989846?itemId=5128774838&vendorItemId=72438198143,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.0,(19),Dog
Coupang,"로얄캐닌 - 8세이상 노령견 _ 미니 인도어 시니어 4.5kg (1.5kg 3개), 1개",63900,https://www.coupang.com/vp/products/172350009?itemId=492720705&vendorItemId=4248803643,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/12/29/14/8/18e06701-b80b-4009-8a00-10209a6d8eff.jpg,4.0,(6),Dog
Coupang,"로얄캐닌 - Bichon Frise _ 비숑 프리제 4.5kg (1.5kg 3개), 1개",68900,https://www.coupang.com/vp/products/172334759?itemId=492680235&vendorItemId=4248675979,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(4),Dog
Coupang,"로얄캐닌 - Maltese 말티즈 어덜트 4.5kg (1.5kg x3개), 단품",57250,https://www.coupang.com/vp/products/1079028019?itemId=2030570250&vendorItemId=77799537140,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4262/550354dd5eba25a27e3f5acd1ca0d4a3e4de76e9bd71fbcf8001f1e45d93.jpg,5.0,(55),Dog
Coupang,"로얄캐닌 - Maltese 말티즈 어덜트 4.5kg (1.5kg x3개), 단품",57250,https://www.coupang.com/vp/products/1079028019?itemId=2030570250&vendorItemId=77799537140,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(55),Dog
Coupang,"로얄캐닌 - Maltese 말티즈 어덜트 4.5kg (1.5kg x3개), 단품",57250,https://www.coupang.com/vp/products/1079028019?itemId=2030570250&vendorItemId=77799537140,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(55),Dog
Coupang,"로얄캐닌 8세이상 노령견 _ 엑스스몰 어덜트 8+ 1.5kg, 1개",19800,https://www.coupang.com/vp/products/21480225?itemId=83939318&vendorItemId=78042693825,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.0,(20),Dog
Coupang,로얄캐닌 DOG 레날 캔 410g+6개 RENAL 습식사료>>기능성사료>>기타,42500,https://www.coupang.com/vp/products/5602669882?itemId=9028124051&vendorItemId=76314546409,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(1),Dog
Coupang,로얄캐닌 DOG 레날 캔 410g+6개 RENAL 습식사료>>기능성사료>>기타,42500,https://www.coupang.com/vp/products/5602669882?itemId=9028124051&vendorItemId=76314546409,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(1),Dog
Coupang,로얄캐닌 DOG 미니 스타터 마더앤베이비 3kg 애견사료,35900,https://www.coupang.com/vp/products/5633831372?itemId=9171287516&vendorItemId=77638243972,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/adfe/858e3581e5b662695da7d613c1df3cd98d7d5fdd504078ba86f9afe95db3.jpg,4.5,(4),Dog
Coupang,로얄캐닌 [로얄캐닌] 에듁 50g x 10개,16660,https://www.coupang.com/vp/products/1339305134?itemId=2365927293&vendorItemId=70362169943,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(39),Dog
Coupang,"로얄캐닌 가스트로인테스티날로우팻, 1.5kg, 1개",31900,https://www.coupang.com/vp/products/229529058?itemId=727845967&vendorItemId=4971414610,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bad4/07a613d02003260bc7ccd2f9c526943611a4c70dcb3cd530962bac0338d7.jpg,5.0,(93),Dog
Coupang,"로얄캐닌 강아지 건강기능 3kg 사료모음, 곡물",37900,https://www.coupang.com/vp/products/2144686993?itemId=3641664204&vendorItemId=77402516432,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(7),Dog
Coupang,로얄캐닌 강아지 미니 인도어 퍼피3kg/10개월미만 실내견,38500,https://www.coupang.com/vp/products/5629707909?itemId=9153446797&vendorItemId=76439394553,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,3.5,(2),Dog
Coupang,"로얄캐닌 강아지사료 _주니어 _ 푸들 퍼피 3kg (1.5kg 2개), 1개",39500,https://www.coupang.com/vp/products/174285178?itemId=497810273&vendorItemId=4266673663,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(5),Dog
Coupang,"로얄캐닌 강아지사료 _주니어 _ 푸들 퍼피 3kg (1.5kg 2개), 1개",39500,https://www.coupang.com/vp/products/174285178?itemId=497810273&vendorItemId=4266673663,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(5),Dog
Coupang,"로얄캐닌 강아지사료 견종별사료 베스트 500g 1.5kg 3kg 맞춤영양 알갱이 포메라니안 푸들 프렌치불독 말티즈 시츄 비숑프리제 닥스훈트 견종별맞춤알갱이, 라브라도리트리버 퍼피",45000,https://www.coupang.com/vp/products/6071446821?itemId=11211298400&vendorItemId=78488833937,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"로얄캐닌 강아지사료 미니 인도어 퍼피 3Kg, 단품",34500,https://www.coupang.com/vp/products/5674316782?itemId=9352747142&vendorItemId=78211015618,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/55d1/ac6b8c68a3ca45051a278ced970dc890d0d3c35014eed066c7bf7d3985cb.jpg,5.0,(3),Dog
Coupang,"로얄캐닌 강아지사료 미니인도어 어덜트 퍼피 미디엄 맥시 엑스스몰 8.7KG~11KG, 로얄캐닌 독  미디엄어덜트 10kg",84500,https://www.coupang.com/vp/products/6074152564?itemId=11227616644&vendorItemId=78504970777,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"로얄캐닌 건강기능 강아지사료 파우치증정, 3kg, 라이트웨이트케어(체중조절)",39900,https://www.coupang.com/vp/products/1916175595?itemId=3253315180&vendorItemId=71240388683,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(30),Dog
Coupang,"로얄캐닌 견종별 강아지 사료-사은품증정 (1.5kg 3kg 선택), 독 말티즈 어덜트",42700,https://www.coupang.com/vp/products/6078047392?itemId=11252948822&vendorItemId=78530015598,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,로얄캐닌 다이아베틱 (당뇨 사료) 1.5kg,28000,https://www.coupang.com/vp/products/4708155500?itemId=5937563207&vendorItemId=74179919928,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(12),Dog
Coupang,"로얄캐닌 닥스훈트 어덜트 전용 1.5kgx2개, 1.5kg, 2개입",42170,https://www.coupang.com/vp/products/143947075?itemId=417964553&vendorItemId=74274697778,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(161),Dog
Coupang,"로얄캐닌 닭 미니 퍼피 애견사료, 8kg, 1개",69190,https://www.coupang.com/vp/products/3194924?itemId=2059350&vendorItemId=4970038379,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(320),Dog
Coupang,"로얄캐닌 독 견종별 기능별 퍼피 어덜트 다이어트 8.5kg 10kg 강아지 대용량 사료, 독 미니 어덜트 8kg",71900,https://www.coupang.com/vp/products/5966977873?itemId=10708267572&vendorItemId=77988955975,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,3.5,(3),Dog
Coupang,"로얄캐닌 독 견종별 기능별 퍼피 어덜트 다이어트 8.5kg 10kg 강아지 대용량 사료, 독 미디엄 어덜트 10kg",73900,https://www.coupang.com/vp/products/5966977873?itemId=10708267569&vendorItemId=77988955952,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/77ec/c848e36ffa50c1d7f35138b0d2c728697624f93317572a74e3245eae6d1e.jpg,3.5,(3),Dog
Coupang,"로얄캐닌 독 골든 리트리버 퍼피 17kg -강아지사료, 본상품, 본상품",138200,https://www.coupang.com/vp/products/1468658623?itemId=2525544015&vendorItemId=78524722781,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d481/25263bc8bf402ec2b03d11d3f596af31b4989372a420bdbaf951fae0edbc.jpg,4.5,(8),Dog
Coupang,"로얄캐닌 독 미니 인도어 어덜트 (실내견용) 7.5kg, 기타",66480,https://www.coupang.com/vp/products/23568632?itemId=91670040&vendorItemId=78182469652,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(753),Dog
Coupang,로얄캐닌 독 미니 인도어 어덜트 1.5kg 강아지 사료,24790,https://www.coupang.com/vp/products/5272965502?itemId=7520549523&vendorItemId=75142360113,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(2),Dog
Coupang,"로얄캐닌 독 미니 인도어 어덜트 3kg, 단품",32900,https://www.coupang.com/vp/products/5825298490?itemId=10062777021&vendorItemId=77638242366,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(1),Dog
Coupang,로얄캐닌 독 미니어덜트 15kg 강아지 대용량사료,98400,https://www.coupang.com/vp/products/5741631089?itemId=9665597510&vendorItemId=76998146819,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(6),Dog
Coupang,로얄캐닌 독 미니어덜트 15kg 강아지 대용량사료,98400,https://www.coupang.com/vp/products/5741631089?itemId=9665597510&vendorItemId=76998146819,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(6),Dog
Coupang,로얄캐닌 독 세타이어티6kg 비만관리처방식,84680,https://www.coupang.com/vp/products/1625801455?itemId=2773636171&vendorItemId=76312630335,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(5),Dog
Coupang,로얄캐닌 독 어덜트 치와와 강아지 반려견 애견 기호성 치석 냄새 감소 사료 1.5kg(500g3개),28800,https://www.coupang.com/vp/products/5294421102?itemId=7623613623&vendorItemId=75168874643,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(6),Dog
Coupang,"로얄캐닌 독 유리너리 2kg, 1개",28800,https://www.coupang.com/vp/products/103150434?itemId=313848680&vendorItemId=70131893761,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(136),Dog
Coupang,"로얄캐닌 독 유리너리 7.5kg, 단품",102500,https://www.coupang.com/vp/products/216828280?itemId=666920495&vendorItemId=74710937666,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(44),Dog
Coupang,로얄캐닌 독 유리너리 S/O 2kg URINARY 방광염 결석 하부요로질환 처방식 사료,29800,https://www.coupang.com/vp/products/5064783092?itemId=6844735928&vendorItemId=74710872142,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(5),Dog
Coupang,"로얄캐닌 독 유리너리 캔 410g+6개 처방식 하부요로 URINARY SO 건식사료>>기능성사료>>기타, 단품",42000,https://www.coupang.com/vp/products/276181968?itemId=874188672&vendorItemId=5086075100,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/448f/4ab4d44833ef011290044c16d99a2155bcf2b2b871f573d081b29f987847.jpg,5.0,(8),Dog
Coupang,"로얄캐닌 독 유리너리SO 스몰독4kg, 4kg, 1개",60120,https://www.coupang.com/vp/products/239094873?itemId=760035047&vendorItemId=70224702756,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(203),Dog
Coupang,로얄캐닌 독 하이포알러제닉 스몰독 1kg 강아지 사료,35900,https://www.coupang.com/vp/products/5108154942?itemId=6968326976&vendorItemId=74718113699,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(11),Dog
